age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
28, Self-emp-not-inc,1, HS-grad,9, Widowed, Other-service, Not-in-family, Black, Female,0,0,9, United-States, <=50K
39, State-gov,7, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,4, United-States, <=50K
8, Private,3, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,19, United-States, <=50K
6, Private,6, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,1,0,19, United-States, <=50K
2, Private,5, HS-grad,9, Never-married, Sales, Own-child, Black, Female,0,0,9, United-States, <=50K
24, Federal-gov,10, Some-college,10, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,19, United-States, <=50K
21, Local-gov,6, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,3,0,24, United-States, >50K
10, Private,6, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,19, United-States, <=50K
20, State-gov,3, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,19, United-States, <=50K
23, Private,3, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,24, United-States, <=50K
25, Private,8, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, <=50K
23, Private,8, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,27, United-States, >50K
20, Private,5, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,17, United-States, <=50K
11, Self-emp-inc,4, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,22, United-States, >50K
9, Self-emp-not-inc,5, HS-grad,9, Divorced, Tech-support, Not-in-family, White, Male,0,0,30, United-States, <=50K
17, Private,9, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
4, Private,5, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,19, United-States, <=50K
0, ?,7, Some-college,10, Never-married, ?, Other-relative, White, Male,0,0,19, United-States, <=50K
42, Private,3, 7th-8th,4, Widowed, Other-service, Unmarried, Black, Male,0,0,2, United-States, <=50K
14, Private,5, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,0,0,19, United-States, <=50K
34, Private,3, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,4,0,19, United-States, >50K
5, Private,6, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,19, United-States, <=50K
20, Private,4, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, Peru, <=50K
5, Private,6, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,9, ?, <=50K
4, ?,6, 9th,5, Never-married, ?, Own-child, White, Female,0,0,14, United-States, <=50K
4, ?,1, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,0,0,14, United-States, <=50K
20, Private,4, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,19, United-States, >50K
19, Private,8, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,19, United-States, <=50K
6, Private,8, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,2,0,18, United-States, <=50K
10, Private,0, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,19, Japan, <=50K
6, Federal-gov,1, Prof-school,15, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,9, South, <=50K
23, Private,12, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,17, United-States, <=50K
30, Private,6, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19, United-States, <=50K
19, Federal-gov,3, Assoc-voc,11, Divorced, Tech-support, Not-in-family, White, Female,0,0,19, United-States, <=50K
16, Self-emp-not-inc,2, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K
21, Private,5, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
16, Local-gov,3, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,22, United-States, >50K
20, Private,3, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,19, United-States, <=50K
10, Private,5, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,19, Columbia, <=50K
3, Private,6, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,4, United-States, <=50K
27, Self-emp-inc,2, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,22,24, United-States, >50K
2, Private,3, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,14, United-States, <=50K
32, Private,3, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
13, Private,7, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,22, United-States, <=50K
0, ?,0, 12th,8, Never-married, ?, Own-child, White, Female,0,0,19, United-States, <=50K
15, Private,2, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
7, ?,7, HS-grad,9, Divorced, ?, Unmarried, White, Female,0,0,27, United-States, <=50K
15, Private,5, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,2,0,19, United-States, <=50K
9, Private,2, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
10, Self-emp-not-inc,1, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
17, Private,3, 5th-6th,3, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,19, United-States, <=50K
3, ?,9, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,19, United-States, <=50K
5, Private,2, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,1,0,19, United-States, <=50K
6, Private,4, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,19, United-States, <=50K
2, ?,7, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,9, United-States, <=50K
20, Private,4, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3,0,19, United-States, >50K
26, Self-emp-not-inc,3, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
9, Private,3, Some-college,10, Divorced, Other-service, Own-child, White, Female,0,0,17, United-States, <=50K
8, Private,3, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,24, United-States, >50K
0, Private,1, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,19, United-States, <=50K
14, Private,11, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,18,19, Vietnam, <=50K
9, Private,3, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,19, United-States, >50K
4, Private,12, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,19, United-States, <=50K
4, Private,6, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,14, United-States, <=50K
5, Private,0, HS-grad,9, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,27, United-States, <=50K
32, ?,5, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,1,0,1, United-States, <=50K
18, Private,1, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,18, United-States, <=50K
21, Private,12, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
12, Private,0, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,19, United-States, <=50K
12, Private,6, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, United-States, <=50K
14, Private,2, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,19, China, <=50K
34, Private,17, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,21,4, United-States, <=50K
28, Private,7, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,17, Jamaica, <=50K
17, Local-gov,1, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,24, United-States, <=50K
7, Private,13, Some-college,10, Never-married, Sales, Own-child, Black, Male,0,0,19, United-States, <=50K
22, Self-emp-not-inc,1, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,24, United-States, <=50K
19, Private,5, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,19, El-Salvador, <=50K
0, Private,3, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,7, United-States, <=50K
18, Local-gov,6, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,4,0,16, United-States, >50K
6, Private,4, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
6, Private,3, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,24, United-States, <=50K
15, Private,8, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,17, United-States, >50K
19, Private,5, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,21, United-States, <=50K
17, Self-emp-not-inc,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,22,19, United-States, >50K
7, Private,4, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,19, Peru, <=50K
25, Self-emp-not-inc,4, Some-college,10, Never-married, Other-service, Unmarried, White, Female,1,0,19, United-States, <=50K
17, Private,5, Bachelors,13, Divorced, Exec-managerial, Unmarried, Black, Female,3,0,22, United-States, >50K
15, Self-emp-inc,4, Bachelors,13, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,19, France, >50K
1, Private,5, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,8, United-States, <=50K
4, Private,5, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,22, United-States, <=50K
2, Private,14, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,24, United-States, <=50K
26, Private,11, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,27, United-States, <=50K
15, Private,4, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,22, United-States, <=50K
3, Private,9, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,25,14, Philippines, <=50K
18, Self-emp-not-inc,4, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,7,0,24, United-States, >50K
8, Private,5, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
39, Private,1, HS-grad,9, Widowed, Sales, Unmarried, White, Female,0,0,12, United-States, <=50K
8, Private,5, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,19, United-States, <=50K
9, Private,5, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,19, Dominican-Republic, <=50K
26, ?,4, HS-grad,9, Divorced, ?, Not-in-family, Black, Female,1,0,19, United-States, <=50K
28, Private,5, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,0,19, United-States, <=50K
4, Private,5, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,19, United-States, <=50K
2, Private,4, 5th-6th,3, Never-married, Farming-fishing, Not-in-family, White, Male,1,0,17, Mexico, <=50K
23, Private,6, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,23, United-States, >50K
2, ?,9, Some-college,10, Never-married, ?, Own-child, White, Female,0,18,14, United-States, <=50K
10, Private,2, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,19,19, United-States, <=50K
23, Self-emp-not-inc,10, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,14, Canada, >50K
2, Private,1, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,7, United-States, <=50K
28, Private,6, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
9, Local-gov,8, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,14, United-States, <=50K
15, Private,1, Some-college,10, Separated, Craft-repair, Unmarried, White, Male,0,0,22, United-States, <=50K
9, Private,3, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,19, United-States, <=50K
19, ?,4, HS-grad,9, Separated, ?, Own-child, White, Female,0,0,17, United-States, <=50K
4, ?,6, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,7, United-States, <=50K
27, Private,4, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, >50K
34, ?,0, Doctorate,16, Married-civ-spouse, ?, Husband, White, Male,0,0,19, United-States, <=50K
12, Self-emp-not-inc,7, 1st-4th,2, Married-civ-spouse, Exec-managerial, Husband, White, Male,2,0,32, Mexico, <=50K
15, State-gov,3, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,19, Taiwan, >50K
0, Private,5, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,9, United-States, <=50K
11, Private,5, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,19, United-States, <=50K
10, Local-gov,3, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,24, United-States, >50K
20, Self-emp-not-inc,10, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,2, United-States, <=50K
21, Private,5, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,22, United-States, >50K
4, Private,3, Bachelors,13, Married-spouse-absent, Adm-clerical, Own-child, Black, Female,0,0,9, United-States, <=50K
7, Private,4, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,19, United-States, <=50K
8, Local-gov,0, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,18,19, United-States, <=50K
9, Private,3, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,22, United-States, <=50K
15, Private,2, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,19, United-States, <=50K
19, Private,6, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,22, United-States, <=50K
25, Local-gov,5, 5th-6th,3, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,22,17, United-States, <=50K
6, ?,5, Some-college,10, Never-married, ?, Not-in-family, Black, Male,0,0,17, United-States, <=50K
22, Self-emp-inc,6, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,19,23, United-States, <=50K
12, Private,6, 9th,5, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,19, United-States, <=50K
18, Private,4, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,22, United-States, <=50K
19, State-gov,2, Some-college,10, Married-spouse-absent, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Philippines, <=50K
3, State-gov,3, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,9, United-States, <=50K
14, Private,1, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,14, United-States, <=50K
19, Private,7, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,4,0,24, United-States, >50K
43, Private,0, 7th-8th,4, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,0, United-States, <=50K
13, Self-emp-not-inc,8, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,17, United-States, <=50K
7, Self-emp-not-inc,5, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
28, ?,7, 7th-8th,4, Married-civ-spouse, ?, Husband, Black, Male,0,0,17, United-States, <=50K
23, Private,6, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1,0,23, United-States, <=50K
13, ?,5, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,0,0,30, United-States, <=50K
19, Private,3, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,19, United-States, <=50K
15, Private,7, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,19, United-States, <=50K
18, Private,3, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,21, United-States, >50K
12, Private,5, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,19, United-States, <=50K
11, Private,0, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,19, United-States, <=50K
5, Private,10, Some-college,10, Divorced, Other-service, Not-in-family, White, Female,0,0,9, United-States, <=50K
33, Private,4, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,11, United-States, <=50K
8, Local-gov,2, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,1,0,17, United-States, <=50K
15, Self-emp-not-inc,27, 9th,5, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,9, United-States, <=50K
17, Private,10, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,22, United-States, <=50K
17, Private,6, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,18, United-States, <=50K
18, Private,7, Assoc-acdm,12, Widowed, Adm-clerical, Unmarried, White, Female,0,0,19, United-States, <=50K
21, Private,9, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,19, United-States, <=50K
17, Private,5, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,22, United-States, >50K
5, Private,10, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
10, Local-gov,3, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, United-States, <=50K
7, State-gov,4, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,32, United-States, >50K
4, Private,8, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States, <=50K
8, Private,10, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,22, United-States, <=50K
23, State-gov,6, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,30, United-States, >50K
20, Private,4, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
19, Private,11, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,24, United-States, <=50K
13, Private,11, Assoc-voc,11, Separated, Adm-clerical, Unmarried, Black, Female,0,0,19, United-States, <=50K
25, Private,6, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
4, Private,3, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,0,19, United-States, <=50K
13, Private,3, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, United-States, <=50K
18, Private,6, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,20, United-States, <=50K
6, Local-gov,0, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Female,0,17,36, United-States, >50K
24, Private,4, Assoc-acdm,12, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,19, India, <=50K
8, Private,5, Some-college,10, Never-married, Craft-repair, Own-child, White, Female,0,0,19, United-States, <=50K
34, Federal-gov,7, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,19, United-States, >50K
4, Private,5, Masters,14, Never-married, Sales, Unmarried, Black, Female,0,0,18, United-States, <=50K
10, Private,5, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
8, Self-emp-not-inc,6, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,19, United-States, <=50K
23, Self-emp-not-inc,7, Bachelors,13, Divorced, Sales, Unmarried, White, Female,0,0,19, United-States, <=50K
18, Private,8, HS-grad,9, Never-married, Other-service, Unmarried, Black, Male,0,0,15, United-States, <=50K
6, Private,6, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K
13, Private,6, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,24, United-States, >50K
27, Local-gov,5, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,17, United-States, <=50K
17, Private,3, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,20,11, United-States, <=50K
30, Private,6, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,27, United-States, <=50K
24, Private,2, Assoc-acdm,12, Separated, Exec-managerial, Unmarried, White, Female,0,0,19, United-States, <=50K
18, Private,5, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,19, United-States, <=50K
18, Local-gov,8, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,19, United-States, >50K
3, Private,2, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,19, United-States, <=50K
27, Self-emp-inc,6, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,22,19, United-States, >50K
23, Private,8, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,19, Vietnam, <=50K
33, Private,2, HS-grad,9, Widowed, Transport-moving, Not-in-family, White, Male,0,0,10, United-States, <=50K
13, Self-emp-not-inc,3, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,49, United-States, <=50K
10, Private,14, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,19, Puerto-Rico, <=50K
11, Private,1, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,3,0,24, United-States, >50K
4, Private,8, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,21,24, United-States, >50K
13, Private,4, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,19, United-States, <=50K
22, State-gov,4, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, >50K
15, State-gov,9, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,27, United-States, <=50K
22, Private,4, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, White, Male,0,0,27, United-States, <=50K
4, Private,2, Assoc-acdm,12, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,22, Germany, <=50K
20, ?,5, 5th-6th,3, Separated, ?, Own-child, White, Female,0,0,28, Mexico, <=50K
15, Local-gov,11, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,19, United-States, >50K
17, Private,4, Bachelors,13, Married-civ-spouse, Tech-support, Wife, Black, Female,0,0,19, United-States, >50K
4, Private,6, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
18, Self-emp-inc,5, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,27, United-States, >50K
27, Self-emp-not-inc,3, 11th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,49, United-States, <=50K
20, Local-gov,8, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
7, Private,11, 7th-8th,4, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,19, United-States, <=50K
0, Private,3, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,7, United-States, <=50K
17, Private,5, Masters,14, Separated, Sales, Unmarried, White, Female,3,0,24, United-States, <=50K
20, Private,3, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States, >50K
24, Self-emp-inc,3, 10th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, <=50K
6, Private,5, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,19, United-States, <=50K
19, Private,1, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, >50K
2, Private,2, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,12, United-States, <=50K
21, Local-gov,5, Bachelors,13, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,21, United-States, >50K
21, Private,3, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,17,19, United-States, >50K
23, Federal-gov,0, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,19, United-States, <=50K
12, Private,3, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, United-States, <=50K
23, Private,6, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
9, Private,4, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,19, United-States, >50K
17, Self-emp-not-inc,7, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,24, United-States, <=50K
16, Private,5, Some-college,10, Divorced, Sales, Unmarried, White, Male,0,0,22, United-States, <=50K
19, Private,3, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,19, United-States, <=50K
5, Private,7, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,0,0,32, Canada, >50K
4, Private,12, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,13, United-States, <=50K
17, Private,7, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,18, United-States, <=50K
16, Private,13, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,7, United-States, <=50K
8, Local-gov,5, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3,0,19, United-States, >50K
6, Private,6, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,3,0,22, England, >50K
4, Private,6, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,17, United-States, <=50K
18, Local-gov,4, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,18, United-States, >50K
9, Private,29, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,19, United-States, <=50K
17, Private,0, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,19, United-States, <=50K
16, Local-gov,6, HS-grad,9, Divorced, Protective-serv, Unmarried, Black, Female,0,0,19, United-States, >50K
17, Private,6, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,24, United-States, <=50K
22, Self-emp-not-inc,2, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,49,0,22, United-States, >50K
36, Self-emp-not-inc,2, 11th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,19, United-States, <=50K
41, Self-emp-not-inc,5, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,0,24, United-States, <=50K
2, ?,4, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,19, United-States, <=50K
6, Private,3, Some-college,10, Never-married, Sales, Other-relative, Black, Female,0,0,19, United-States, <=50K
38, Private,3, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
20, Private,7, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,19, United-States, <=50K
15, Private,7, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, >50K
30, Private,1, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Male,0,0,19, United-States, <=50K
19, Private,7, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,19, United-States, <=50K
20, Private,4, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,19, United-States, <=50K
14, Self-emp-not-inc,3, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,9, United-States, <=50K
2, Private,2, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,19, United-States, <=50K
19, Private,4, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,19, United-States, >50K
